"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Placer,32,400664,400664.0,Population,2022,26,8.7,Cases,2021-2023,100000,2.2,Crude Case Rate,,,1.4,3.2,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Marin,33,257795,257795.0,Population,2022,17,5.7,Cases,2021-2023,100000,2.2,Crude Case Rate,,,1.3,3.5,2030,IID-17,1.4,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Sutter,34,99781,99781.0,Population,2022,7,2.3,Cases,2021-2023,100000,2.3,Crude Case Rate,,,0.9,4.8,2030,IID-17,1.4,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Riverside,35,2506351,2506351.0,Population,2022,189,63.0,Cases,2021-2023,100000,2.5,Crude Case Rate,,,2.2,2.9,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Humboldt,36,134138,134138.0,Population,2022,10,3.3,Cases,2021-2023,100000,2.5,Crude Case Rate,,,1.2,4.6,2030,IID-17,1.4,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Yuba,37,78666,78666.0,Population,2022,6,2.0,Cases,2021-2023,100000,2.5,Crude Case Rate,,,0.9,5.5,2030,IID-17,1.4,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Bernardino,38,2216865,2216865.0,Population,2022,176,58.7,Cases,2021-2023,100000,2.6,Crude Case Rate,,,2.3,3.0,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Ventura,39,851620,851620.0,Population,2022,79,26.3,Cases,2021-2023,100000,3.1,Crude Case Rate,,,2.4,3.9,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Kern,40,929851,929851.0,Population,2022,94,31.3,Cases,2021-2023,100000,3.4,Crude Case Rate,,,2.7,4.1,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Glenn,41,29212,29212.0,Population,2022,3,1.0,Cases,2021-2023,100000,3.4,Crude Case Rate,,,0.7,10.0,2030,IID-17,1.4,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Merced,42,288601,288601.0,Population,2022,30,10.0,Cases,2021-2023,100000,3.5,Crude Case Rate,,,2.3,4.9,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Fresno,43,1029118,1029118.0,Population,2022,115,38.3,Cases,2021-2023,100000,3.7,Crude Case Rate,,,3.0,4.4,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Santa Barbara,44,455127,455127.0,Population,2022,58,19.3,Cases,2021-2023,100000,4.2,Crude Case Rate,,,3.2,5.5,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Monterey,45,447300,447300.0,Population,2022,57,19.0,Cases,2021-2023,100000,4.2,Crude Case Rate,,,3.2,5.5,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Napa,46,139518,139518.0,Population,2022,19,6.3,Cases,2021-2023,100000,4.5,Crude Case Rate,,,2.7,7.1,2030,IID-17,1.4,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,CALIFORNIA,,40146003,40146003.0,Population,2022,5706,1902.0,Cases,2021-2023,100000,4.7,Crude Case Rate,,,4.6,4.9,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Contra Costa,47,1168294,1168294.0,Population,2022,172,57.3,Cases,2021-2023,100000,4.9,Crude Case Rate,,,4.2,5.6,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Solano,48,448896,448896.0,Population,2022,66,22.0,Cases,2021-2023,100000,4.9,Crude Case Rate,,,3.8,6.2,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Sacramento,49,1571846,1571846.0,Population,2022,242,80.7,Cases,2021-2023,100000,5.1,Crude Case Rate,,,4.5,5.8,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Los Angeles,50,10208717,10208717.0,Population,2022,1615,538.3,Cases,2021-2023,100000,5.3,Crude Case Rate,,,5.0,5.5,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Orange,51,3218111,3218111.0,Population,2022,513,171.0,Cases,2021-2023,100000,5.3,Crude Case Rate,,,4.9,5.8,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Joaquin,52,783706,783706.0,Population,2022,124,41.3,Cases,2021-2023,100000,5.3,Crude Case Rate,,,4.3,6.2,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Mateo,53,777635,777635.0,Population,2022,136,45.3,Cases,2021-2023,100000,5.8,Crude Case Rate,,,4.8,6.8,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Diego,54,3356185,3356185.0,Population,2022,652,217.3,Cases,2021-2023,100000,6.5,Crude Case Rate,,,6.0,7.0,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Alameda,55,1689538,1689538.0,Population,2022,360,120.0,Cases,2021-2023,100000,7.1,Crude Case Rate,,,6.4,7.8,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Santa Clara,56,1987898,1987898.0,Population,2022,442,147.3,Cases,2021-2023,100000,7.4,Crude Case Rate,,,6.7,8.1,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,San Francisco,57,897416,897416.0,Population,2022,200,66.7,Cases,2021-2023,100000,7.4,Crude Case Rate,,,6.4,8.5,2030,IID-17,1.4,N,,,,
2025,23,Reported Incidence of Tuberculosis,Total Population,Total Population,Imperial,58,192960,192960.0,Population,2022,122,40.7,Cases,2021-2023,100000,21.1,Crude Case Rate,,,17.3,24.8,2030,IID-17,1.4,N,,,,
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Marin,1,6761,2253.7,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Napa,2,3586,1195.3,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Mendocino,3,2561,853.7,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,San Benito,4,2466,822.0,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Tuolumne,5,1328,442.7,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Amador,6,972,324.0,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Lassen,7,814,271.3,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Colusa,8,809,269.7,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Del Norte,9,780,260.0,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Mariposa,10,466,155.3,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Inyo,11,447,149.0,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Plumas,12,438,146.0,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Mono,13,371,123.7,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
2025,23C,Reported Incidence of Congenital Syphilis,Total Live Births,Total Live Births,Trinity,14,311,103.7,Live Births,2021-2023,0,0.0,Cases,2021-2023,100000,,Crude Case Rate,,,,,2030,STI-04,33.9,Y,,,3,Rates for zero events have not been calculated.
